CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
0,0,0.23,0.49,5,0.7,4235.77,74.74,39121.05,1827,0.34,0.3,1.6,0.13,3,26,2
6,0,0.19,0.67,10,0.7,8124.59,38.33,95493.39,4122,0.61,0.49,2.55,0.79,2,10,1
43,1,0.47,0.25,5,0.5,2094.32,9.67,15429.86,3154,0.03,0.95,3.26,0.81,3,10,0
33,1,0.48,0.79,6,0.71,1060.5,85.5,38340.26,2026,0.05,0.76,2.46,0.13,2,28,1
24,0,0.24,0.31,6,0.51,7987.25,47.9,46489.82,1019,0.25,0.44,1.47,0.2,3,94,0
44,0,0.26,0.44,8,0.79,4222.35,48.15,65707.99,262,0.43,0.62,0.87,0.93,2,45,0
47,1,0.08,0.2,8,0.18,1639.93,24.7,25677.5,4718,0.95,0.51,1,0.11,2,38,2
5,0,0.5,0.86,4,0.51,1342.99,77.57,25705.78,3461,0.09,0.18,3.05,0.27,4,41,2
32,1,0.76,0.52,6,0.46,8833.22,85.22,48046.06,743,0.19,0.17,3.19,0.13,1,21,2
7,0,0.72,0.34,5,0.03,714.53,52.7,15277.66,3539,0.75,0.77,4.5,0.4,1,50,0
49,1,0.42,0.37,10,0.97,2432.86,87.1,13137.68,494,0.64,0.68,4.42,0.79,5,35,2
15,0,0.08,0.52,5,0.49,9288.05,17.95,11228.14,3096,0.14,0.46,2.61,0.9,2,82,2
42,0,0.97,0.87,6,0.81,6907.5,84.66,94208.62,358,0.28,0.97,4.42,0.05,2,79,2
47,0,0.39,0.26,8,0.24,3023.94,5.38,42478.05,4803,0.68,0.97,0.53,0.86,3,11,1
1,1,0.95,0.51,7,0.34,9559.95,57.99,32793.66,4866,0.53,0.31,0.98,0.44,4,67,0
15,0,0.33,0.35,5,0.09,984.11,93.51,66423.22,2919,0.04,0.79,0.33,0.78,5,84,1
45,0,0.08,0.49,10,0.05,7573.85,44.24,25895.64,1854,0.56,0.72,4.59,0.04,4,3,1
18,1,0.14,0.07,6,0.79,920.63,19.74,73044.68,3028,0.72,0.29,2.21,0.16,2,3,1
7,0,0.09,0.14,4,0.97,3070,13.07,45463.26,1048,0.65,0.9,1.86,0.7,3,61,1
3,0,0.73,0.93,8,0.88,2887.63,18.38,64838.72,3007,0.89,0.16,4.09,0.46,5,41,2
32,1,0.11,0.62,5,0.46,4822.3,41.49,91398.66,3207,0.58,0.93,0.58,0.06,1,92,1
14,0,0.68,0.58,4,0.98,133.67,79.95,72262.9,2530,0.57,0.13,1.69,0.33,2,68,0
24,0,0.79,0.11,9,0.25,1526.92,36.67,6453.26,2736,0.23,0.39,4.05,0.7,4,64,0
43,1,0.5,0.84,7,0.49,2048.03,81.07,18916.94,666,0.53,0.85,0.02,0.14,2,41,1
8,0,0.24,0.34,4,0.01,2992.04,68.89,44775.52,4759,0.22,0.51,3.87,0.38,2,97,2
7,1,0.77,0.02,5,0.75,3565.85,91.07,44057.65,1257,0.9,0.8,0.33,0.82,4,61,1
28,1,0.19,0.71,8,0.41,3610.72,40.21,73004.94,2043,0.23,0.91,4.99,0.11,4,66,1
28,0,0.59,0.9,8,0.48,7545.94,86.67,2769.68,260,0.35,0.37,4.32,0.34,2,48,0
27,1,0.74,0.62,4,0.65,9181.22,3.16,79059.39,1538,0.38,0.22,2.98,0.94,5,55,0
13,0,0.21,0.74,5,0.38,6892.06,10.1,27330.92,1568,0.38,0.8,2.48,0.05,1,56,1
6,1,0.49,0.92,6,0.72,4507.91,57.89,28531.56,2888,0.06,0.39,4.81,0.7,4,16,1
39,1,0.34,0.64,6,0.93,7948.18,24.75,13545.48,3729,0.18,0.76,3.25,0.02,4,8,2
43,1,0.32,0.84,10,0.26,6762.63,6.19,97995.52,2659,0.78,0.58,4.93,0.42,1,89,2
6,1,0.5,0.59,6,0.15,3419.8,70.61,13827.57,36,0.85,0.09,1.18,0.85,2,99,0
0,0,0.53,0.06,5,0.12,23.03,72.14,32953.14,416,0.55,0.46,3.3,0.85,2,78,0
2,0,0.36,0.56,8,0.87,3210.86,93.41,50708.79,2539,0.49,0.71,0.72,0.48,4,23,0
39,1,0.9,0.22,8,0.01,7622.65,8.32,63744.12,2121,0.48,0.2,1.4,0.29,2,34,1
37,1,0.4,0.56,4,0.12,8113.94,96.42,79518.27,1518,0.46,0.75,2.55,0.25,5,20,1
20,1,0.59,0.64,10,0.01,9090.45,98.64,29899.17,2546,1,0.9,0.35,0.95,3,95,2
6,1,0.7,0.45,9,0.07,1993.99,62.51,34861.7,4854,0.76,0.93,0.1,0.57,4,26,2
21,0,0.75,0.25,10,0.66,9275.65,65.73,88561.03,1786,0.4,0.78,1.86,0.1,3,34,1
42,0,0.74,0.2,8,0.8,5878.13,40.34,72185.69,2583,0.64,0.72,2.08,0.68,1,92,2
5,1,0.62,0.75,7,0.67,2152.4,7.61,91362.55,3585,0.46,0.25,0.87,0.69,5,35,2
23,0,0.67,0.47,4,0.96,5854.78,74.39,58988.66,4676,0.62,0.45,0.6,0.24,2,69,0
23,0,0.93,0.6,7,0.63,6993.04,40.63,56671.92,3579,0.62,0.23,3.96,0.54,4,62,1
37,1,0.58,0.08,9,0.82,6459.96,63.65,42005.16,2682,0.73,0.24,2.23,0.86,2,89,0
6,0,0.19,0.28,7,0.38,5180.69,60.32,77803.6,3493,0.24,0.18,2.82,0.59,5,18,1
15,1,0.19,0.43,5,0.77,5071.39,47.21,31711.93,4255,0.23,0.08,4.89,0.94,4,9,2
27,1,0.85,0.11,7,0.09,4396,42.16,72960.19,722,0.73,0.72,2.46,0.48,4,88,1
8,1,0.22,0.81,7,0.47,2389.7,41.89,47551.01,3764,0.66,0.75,4.75,0.08,4,40,1
18,1,0.01,0.49,9,0.57,7872.96,41.29,12619.04,4834,0.57,0.98,2.5,0.78,3,19,2
37,0,0.1,0.89,10,0.3,385.51,82.16,37109.46,3347,0.8,0.57,2.36,0.9,3,53,1
17,1,0.9,0.76,5,0.89,8081.09,54.76,89588.54,2411,0.88,0.33,4.14,0.2,5,37,0
7,1,0.25,0.07,5,0.12,5224.27,21.49,66816.66,1019,0.69,0.97,4.08,0.62,1,16,2
37,0,0.52,0.67,8,0.83,3420.69,52.46,37784.76,977,0.14,0.02,4.96,0.57,3,53,2
10,0,0.48,0.74,4,0.57,1928.65,91.27,25239.7,4026,0.9,0.86,2.65,0.69,3,85,2
49,1,0.42,0.76,8,0.36,7946.24,52.1,59168.39,4213,0.48,0.62,4.35,0.39,3,29,1
36,0,0.11,0.26,9,0.24,3037.03,35.37,97213.28,778,0.72,0.69,1.14,0.04,1,59,1
0,0,0.87,0.76,8,0.24,49.21,91.98,56197.44,3715,0.47,0.64,4.65,0.53,4,45,1
5,0,0.68,0.5,6,0.03,3266.48,32.08,54392.17,1327,0.81,0.41,1.19,0.7,1,25,1
34,0,0.54,0.82,4,0.99,4072.47,57.07,5442.01,1328,0.13,0.31,4.22,0.14,5,35,1
46,0,0.9,0.08,9,0.77,8248.51,32.24,98771.82,3286,0.72,0.34,3.18,0.87,2,61,1
35,1,0.09,0.09,5,0.59,1506.78,72.21,96721.03,4338,0.12,0.58,4.21,0.57,2,21,0
20,0,0.79,0.66,7,0.41,9114.31,83.83,16285.36,2686,0.16,0.4,3.45,0.48,5,88,1
27,1,0.52,0.59,8,0.41,6523.07,72.63,36344.18,4006,0.1,0.91,1.01,0.81,2,75,1
18,0,0.77,0.29,7,0.01,9343.25,68.76,36759.89,3777,0.08,0.82,0.26,0.01,1,6,0
12,1,0.29,0.55,7,0.71,9916.65,97.34,41438.6,308,0.66,0.72,0.65,0.35,4,91,2
36,1,0.95,0.27,10,0.66,4497.59,82.51,28378.46,3226,0.9,0.68,1.97,0.28,1,10,2
13,0,0.63,0.51,5,0.06,2054.25,98.16,70521.76,807,0.99,0.82,0.55,0.94,5,86,0
1,1,0.68,0.82,7,0.53,2664.73,20.04,88147.79,2149,0.93,0,4.44,0.99,5,38,0
16,1,0.2,0.93,6,0.92,9890.22,14.2,72561.76,4467,0.75,0.77,3.53,0.37,1,3,2
24,1,0.41,0.36,6,0.67,5985.58,91.53,5356.3,2136,0.28,0.17,2.2,0.53,5,3,0
49,1,0.03,0.88,7,0.92,1704.76,31.1,18256.6,730,0.51,0.49,4.12,0.66,1,97,1
0,0,0.84,0.88,5,0.45,5988.9,68.51,52156.15,3030,0.2,0.35,1.12,0.93,4,73,0
29,0,0.3,0.97,8,0.25,183.44,28.88,42207.55,3363,0.21,0.64,1.91,1,3,94,1
14,1,0.46,0.51,10,0.18,3549.96,82.99,62040.78,2179,0.89,0.74,0.13,0.56,2,24,2
37,0,0.8,0.9,4,1,9934.65,93,53153.62,3957,0.94,0.23,2.18,0.1,5,79,1
35,1,0.83,0.03,10,0.84,8223.86,83.02,98994.8,1432,0.74,0.94,4.36,0.73,4,35,1
10,1,0.45,0.4,8,0.79,2392.24,23.22,95154.98,1121,0.17,0.21,0.9,0.24,2,36,0
36,0,0.28,0.14,5,0.97,1790.23,77.76,13508.19,3887,0.52,0.52,4.33,0.07,1,67,1
49,0,0.19,0.56,6,0.48,6202.15,31.75,83813.71,3938,0.97,0.84,1.96,0.32,3,60,1
14,1,0.53,0.39,9,0.06,901.02,46.64,49724.35,3414,0.71,0.32,4.29,0.95,3,93,2
21,1,0.14,0.85,7,0.06,7845.29,55.43,9962.63,4272,0.8,0.53,4.88,0.11,1,50,1
17,1,0.73,0.56,10,0.65,5478.31,90.86,9300.73,4537,0.82,0.59,1.95,0.64,1,6,2
21,1,0.97,0.15,9,0.95,3520.19,21.17,53033.82,3646,0.11,0.9,4.09,0.79,2,34,1
26,0,0.86,0.01,9,0.27,2193.34,9.23,819.51,2998,0.65,0.77,2.36,0.02,2,59,0
40,0,0.9,0.94,7,0.41,3368.45,23.94,54508.4,3237,0.48,0.1,3.05,0.62,4,52,1
29,0,0.12,0.22,10,0.31,804.57,89.58,51034.74,2588,0.27,0.46,2.74,0.14,1,68,2
22,1,0.71,0.48,4,0.96,810.92,36.68,61539.7,621,0.16,0.96,1.3,0.8,3,39,0
11,0,0.49,0.37,5,0.38,3428.85,88.72,84833.98,3338,0.32,0.38,0.62,0.38,3,84,2
7,1,0.42,0.75,8,0.89,2132.9,48.51,9491.67,3880,0.91,0.71,4.5,0.31,4,84,1
3,1,0.2,0.19,7,0.89,9518.18,40.9,45694.16,4523,0.78,0.48,1.75,0.2,5,45,2
34,0,0.62,1,5,0.18,9807.41,26.02,15185.55,4325,0.97,0.79,3.44,0.69,1,85,2
25,0,0.07,0.89,6,0.12,5272.1,19.5,9300.82,4215,0.29,0.99,1.34,0.27,3,80,1
15,1,0.13,0.09,7,0.19,4177.38,45.05,49976.8,414,0.58,0.39,1.41,0.77,3,71,2
23,1,0.09,0.99,6,0.56,2721.7,81.53,18730.87,555,0.65,0.2,0.16,0.31,4,3,0
19,1,0.33,0.22,6,0.2,3498.25,21.24,57787.8,1187,0.44,0.12,2.38,0.18,2,72,1
4,1,0.88,0.24,10,0,7773.13,4.51,846.78,1251,0.74,0.54,4.57,0.37,2,53,0
7,0,0.96,0.55,5,0.83,9674.96,63.73,71939.04,3151,0.27,0.74,1.47,0.95,3,35,2
37,1,0.24,0.23,6,0.26,4662.64,15.92,6236.85,4190,0.9,0.4,4.26,0.1,4,74,2
27,0,0.84,0.98,4,0.76,2161.51,73.58,86688.49,1691,0.73,0.14,2.59,0.75,3,83,1
31,0,0.75,0.44,9,0.88,4795.85,18.07,10602.4,3507,0.47,0.21,2.9,0.89,4,76,2
11,0,0.18,0.42,10,0.85,5125.76,30.36,12892.22,2303,0.79,0.08,4.32,0.19,1,35,0
32,1,0.69,0.8,4,0.96,3692.37,8.7,41935.04,2972,0.27,0.3,2.94,0.85,1,49,1
36,1,0.94,0.61,9,0.92,2755.51,96.49,16129.65,1440,0,0.8,1.56,0.55,4,12,0
16,0,0.09,0.21,6,0.49,7808.35,3.67,6176.52,4106,0.32,0.26,4.86,0.16,2,8,2
22,0,0.24,0.46,4,0.68,2995.56,65.89,44363.33,4063,0.27,0.85,1.88,0.71,4,76,2
5,1,0.55,0.39,5,0.94,6531.25,86.14,81095.28,754,0.53,0.45,0.35,0.84,2,1,1
15,0,0.44,0.93,5,0.25,6246.62,91.81,56000.92,4855,0.68,0.82,4.51,0.72,4,36,2
38,0,0.38,0.63,4,0.42,390.97,65.05,23850.83,1786,0.58,0.96,2.31,1,1,8,2
25,0,0.96,0.58,8,0.09,249.16,53.38,12859.27,1549,0.9,0.23,0.42,0.18,3,67,2
5,0,0.34,0.02,10,0.8,1897.66,78.06,77417.53,2624,0.67,0.82,4.12,0.78,1,81,1
2,0,0.99,0.53,9,0.04,2568.26,76.36,58533.15,285,0.88,0.31,2.96,0.97,3,67,1
29,1,0.94,0.03,6,0.31,3544.57,96.86,63855.67,3833,0.77,0.14,1.47,0.42,2,91,1
23,0,0.2,0.93,10,0.81,4345.22,93.66,15230.07,2586,0.93,0.14,0.24,0.21,5,54,1
38,1,0.47,0.03,7,0.93,3122.44,7.83,94513.94,2683,0.37,0.97,4.84,0.72,1,7,1
48,0,0.32,0.9,9,0.95,7515.43,2.92,57261.83,3713,0.94,0.59,0.58,0.16,1,8,2
17,1,0.36,0.89,7,0.42,357.71,74.03,38133.43,3577,0.79,0.55,3.86,0.31,4,58,1
21,0,0.49,0.9,4,0.75,9809.87,73.39,40736.45,1764,0.23,0.88,0.88,0.77,3,58,0
14,1,0.51,0.03,7,0.99,2601.11,89.52,38406.58,954,0.85,0.6,3.18,0.72,4,33,2
11,1,0.59,0.96,8,0.43,5642.91,13.86,96326.25,2497,0.37,0.48,2.3,0.26,1,38,2
38,1,0.26,0.51,10,0.05,655.26,89.06,86537.14,636,0.1,0.61,2.02,0.24,4,41,2
46,1,0.88,0.41,10,0.27,9570.05,82.09,80793.8,660,0.28,0.77,0.59,0.72,1,2,1
2,1,0.1,0.25,9,0.88,2592.72,12.44,30018.8,3922,0.12,0.25,0.73,0.69,4,43,0
14,1,0.57,0.62,5,0.49,4769.1,14.1,81603.66,1306,0.78,0.19,3.53,0.23,5,43,1
38,1,0.59,0.89,9,0.8,793.8,84.29,6433.25,4912,0.38,0.87,1.3,0.02,5,67,0
25,0,0.66,0.7,7,0.9,2457.45,24.8,22749.08,899,0.92,0.66,4.32,0.91,5,97,2
41,1,0.09,0.02,8,0.06,2540.33,10.45,46117.74,3148,0.23,0.24,2.47,0.39,1,3,1
37,0,0.49,0.79,9,0.26,7329.04,63.24,36180.39,4774,0.47,0.83,2.79,0.4,3,53,2
12,1,0.06,0.74,4,0.9,975.81,29.45,67460.54,177,0.27,0.9,0.41,0.02,2,61,2
47,0,0.68,0.13,5,0.01,4645.32,15.29,43353.86,1068,0.6,0.98,3.22,0.17,3,90,0
8,1,0.49,0.27,5,0.4,4322.41,44.58,50552.81,3583,0.01,0.69,0.19,0.91,4,55,1
21,0,0.74,0.74,6,0.96,1974.84,91.59,8357.33,757,0.7,0.31,2.1,0.83,2,21,2
24,0,0.55,0.05,5,0.94,4580.12,83.1,3848.32,973,0.21,0.07,2.47,0.32,1,98,1
49,1,0.32,0.16,10,0.48,6327.09,51.62,71200.46,1753,0.47,0.75,3.84,0.86,5,21,2
14,1,0.74,0.25,6,0.73,8059.18,1.47,13865.13,1104,0.5,0.76,2.27,0.7,3,22,0
24,1,0.42,0.19,5,0.59,2864.85,4.82,79707.26,2604,0.39,0.65,0.39,0.96,3,57,0
28,0,0.38,0.4,8,0.74,3023.39,61.24,97770.7,246,0.46,0.02,0.89,0.19,5,81,1
18,0,0.75,0.22,10,0.24,4146.33,5.45,71972.83,1391,0.36,0.35,3.01,0.36,2,76,0
7,0,0.12,0.77,9,0.08,750.72,63.47,78955.94,4689,0.97,0.55,1.58,0.35,3,26,1
37,0,0.44,0.23,10,0.44,6966,33.68,3902.5,1744,0.62,0.27,1.74,0.77,2,47,2
15,0,0.66,0.15,10,0.79,7544.53,65.88,8545.79,626,0.08,0.41,1.2,0.6,3,15,0
28,1,0.4,0.68,5,0.68,1184.55,81.24,36565.54,1883,0.59,0.86,0.7,0.14,5,88,2
23,1,0.12,0.95,7,0.83,7087.14,2.93,40584.28,882,0.34,0.35,1.06,0.53,4,81,0
8,1,0.95,0.19,7,0.95,7603.87,24.6,55415.84,11,0.66,0.5,3.93,0.03,5,96,1
18,1,0.4,0.67,7,0.93,203.38,55.2,68608.48,2331,0.43,0.22,0.56,0.45,3,83,0
0,0,0.43,0.33,9,0.94,3860.78,41.14,10685.91,3290,0.59,0.99,1.15,0.1,4,12,2
28,0,0.07,0.23,10,0.42,4580.83,23.41,8522.77,2277,0.5,0.9,0,0.48,3,39,0
2,0,0.32,0.53,4,0.61,445.87,47.81,73955.04,4781,0.4,0.92,2.84,0.28,3,82,1
4,1,0.27,0.69,6,0.97,3677.45,48.32,59053.67,4984,0.86,0.79,2.68,0.82,5,54,1
39,0,0.66,0.29,5,0.16,3704.97,29.16,85483.44,3320,0.6,0.74,3.08,0.55,2,36,0
11,0,0.24,0.54,6,0.1,2855.91,28.89,80293.54,4994,0.28,0.76,2.51,0.31,2,13,2
10,1,0.35,0.85,4,0.49,7538.84,3.26,86386.29,1804,0.9,0.37,3.71,0.55,1,69,0
38,1,0.22,0.12,10,0.42,9047.99,24.64,48092.62,3836,0.54,0.19,4.03,0.71,4,17,0
7,0,0.6,0.35,8,0.26,6372.18,29.48,81259.62,2542,0.65,0.02,3.02,0.04,2,15,1
0,0,0.45,0.28,8,0.27,3878.11,56.47,22698.26,2946,0.31,0.48,4.92,0.45,5,46,1
33,1,0.53,0.6,8,0.83,5409.38,63.42,64596.5,1411,0.08,0.62,4.12,0.22,4,95,0
1,0,0.5,0.32,5,0.49,1303.25,25.31,95672.43,156,0.75,0.8,1.43,0.58,2,73,0
43,1,0.72,0.03,5,0.44,6711.09,96.77,74855.03,3963,0.84,0.87,4.37,0.81,5,12,0
0,0,0.49,0.25,4,0.68,5380.51,12.82,74136.5,4823,0.51,0.25,2.45,0.5,5,61,1
26,1,0.13,0.17,7,0.16,6502.95,48.86,80945.61,1780,0.99,0.08,2.46,0.47,2,17,0
2,1,0.38,0.01,4,0.97,8470.45,63.58,2994.25,1636,0.83,0.3,2.86,0.79,2,75,0
39,0,0.61,0.46,4,0.77,2985.71,27.58,57409.86,409,0.37,0.61,3.12,0.54,4,46,0
7,0,0.96,0.86,10,0.26,5713.63,58.74,96104.58,1260,0.81,0.54,4.49,0.31,5,82,2
26,1,0.99,0.99,6,0.73,5529.42,86.47,48076.52,492,0.64,0.4,2.99,0.75,2,5,2
16,1,0.32,0.56,8,0.14,5504.47,23.62,65516.95,4665,0.62,0.95,2.36,0.12,3,99,0
19,0,0.29,0.35,5,0.08,3774.57,40.62,4331.1,1593,0.87,0.43,3.57,0.78,2,39,2
26,1,0.31,0.6,6,0.05,8447.35,87.88,13095.33,4382,0.94,0.15,3.74,0.73,1,6,1
24,0,0.25,0.89,5,0.01,7935.84,15.77,72943.52,4295,0.16,0.45,1.5,0.46,2,33,1
12,1,0.16,0.66,7,0.69,210.06,98.38,59163.9,2441,0.42,0.01,2.86,0.86,3,75,2
30,1,0.96,0.32,4,0.84,6793.24,10.61,55713.93,4961,0.94,0.07,1.44,0.71,1,22,0
6,1,0.18,0.23,10,0.28,1315.22,98.24,30954.92,4505,0.02,0.78,0.47,0.11,3,89,2
5,0,0.45,0.1,7,0.25,7168.79,51.54,29114.42,1482,0.4,0.94,4.88,0.07,3,93,0
14,1,0.28,0.61,5,0.46,4544.52,28.88,93677.78,1494,0.81,0.55,0.85,0.47,5,78,0
22,0,0.61,0.38,8,0.91,5567.31,78.36,13841.6,134,0.78,0,0.47,0.52,1,37,0
1,1,0.94,0.25,10,0.34,1735.91,51.48,72876.24,3678,0.54,0.93,1.03,0.87,4,91,2
30,1,0.03,0.96,4,0.57,8482.18,12.97,74134.51,4028,0.26,0.96,2.62,0.76,5,85,2
15,1,0.39,0.39,9,0.11,7503.97,56.4,3679.94,238,0.89,0.97,4.33,0.29,2,74,0
8,1,0.32,0.05,9,0.44,2410.4,15.17,27814.39,4100,0.03,0.29,4.14,0.9,3,73,1
3,1,0.44,0.64,7,0.77,7639.36,93.41,94043.97,1072,0.64,0.78,2.95,0.17,3,95,2
25,1,0.66,0.73,10,0.85,2674.45,46.05,89100.63,1548,0.01,0.45,0.6,0.86,4,60,2
21,1,0.05,0.5,9,0.83,1272.12,62.08,38851.88,3344,0.37,0.14,3.78,0.97,5,95,1
11,0,0.67,0.74,5,0.7,6284.53,75.82,38123.12,1626,0.52,0.52,3.95,0.35,5,85,2
6,1,0.35,0.33,8,0.62,5050.77,31.84,67493.81,3474,0.16,0.99,4.48,0.75,3,85,0
8,1,0.12,0.12,10,0.92,2240.43,47.66,65859.44,3376,0.24,0.13,4.26,0.94,3,71,2
42,0,0.86,0.6,8,0.52,9828.07,78.93,72808.27,1091,0.37,0.59,4.23,0.34,5,7,2
2,0,0,0.35,7,0.83,1620.29,18.36,83238.91,3752,0.48,0.38,4.57,0.62,3,98,2
14,1,0.45,0.34,5,0.32,9067.17,88.48,66847.83,2118,0.92,0.63,2.77,0.63,1,61,2
26,1,0.16,0.64,6,0.04,2171.06,17.02,84099.23,2790,0.97,0.51,3.7,0.35,5,70,2
33,0,0.86,0.49,5,0.41,6985.88,44.22,3344.3,2797,0.91,0.92,2.61,0.68,1,35,1
43,1,0.66,0.34,10,0.85,5744.79,52.39,20722.13,3138,0.47,0.65,4.52,0.68,3,63,2
11,0,0.67,0.23,8,0.56,9806.57,76.42,85070.29,1923,0.3,0.64,4.12,0.41,5,62,2
38,0,0.87,0.53,9,0.38,7804.41,91.63,51361.91,4970,0.22,0.53,3.57,0.37,5,71,0
16,1,0.69,0.15,5,0.81,8952.25,42,18519.65,900,0.18,0.25,4.81,0.53,1,50,2
27,0,0.29,0.67,10,0.92,6273.58,60.98,49215.17,4381,0.17,0.47,0.66,0.84,2,18,2
25,0,0.42,0.19,4,0.11,9681.48,52.53,25362.79,4446,0.35,0.81,0.56,0.64,4,28,2
5,0,0.33,0.92,8,0.57,7737.96,29.59,8952.06,4401,0.46,0.54,2.01,0.07,5,66,2
16,1,0.07,0.46,4,0.44,7677.45,67.46,39812.94,1177,0.94,0.73,1.17,0.63,2,87,1
29,0,0.75,0.21,8,0.89,4498.5,72.23,48455.66,2786,0.97,0.37,2.12,0.61,5,83,2
31,0,0,0.35,4,0.02,9939.62,0.64,57742.38,577,0.11,0.2,2.51,0.38,5,80,2
33,0,0.27,0.79,8,0.82,814.22,38.76,20484,4681,0.85,0.94,2.89,0.23,3,89,1
43,0,0.17,0.99,6,0.96,8155.06,43.91,93315.95,2014,0.47,0.28,3.18,0.23,3,93,2
28,0,0.55,0.38,10,0.54,7566.83,15.44,45076.61,1902,0.32,0.65,2.14,0.99,2,64,1
13,1,0.37,0.62,8,0.93,4862.79,80.94,56507.78,3632,0.16,0.93,4.63,0.87,1,22,1
49,0,0.85,0.92,4,0.99,9486.12,76.06,15640.44,4326,0.62,0.76,1.44,0.33,1,85,2
48,1,0.61,0.56,9,0.15,6183.25,56.28,21725.56,4229,0.99,0.85,4.04,0.07,2,2,1
0,0,0.49,0.66,10,0.37,6443.52,33.94,21927.98,1876,0.2,0.02,0.1,0.26,1,0,1
34,0,0.44,0.66,9,0.31,9218.9,1.15,51521.94,1042,0.26,0.57,0.93,0.33,4,11,2
48,0,0.66,0.44,5,0.43,209.78,88.25,9026.48,3443,0.29,0.39,0.65,0.98,5,31,1
33,1,0.76,0.36,6,0.89,3165.14,50.57,74916.95,121,0.17,0.6,2.48,0.34,1,59,1
19,1,1,0.28,4,0.7,8589.15,16.61,20779.84,4818,0.84,0.45,0.78,0.89,1,62,0
29,0,0.26,0.2,5,0.75,6081.97,48.69,38802.9,2240,0.1,0.83,0.4,0.27,5,33,1
16,1,0.66,0.01,4,0.12,2475.1,31.34,15428.52,3033,0.29,0.82,0.44,0.79,2,23,2
33,1,0.8,0.13,4,0.71,5735.69,51.33,22095.94,3816,0.45,0.12,2.97,0.99,5,6,1
1,0,0.65,0.33,8,0.75,2627.45,37.07,8291.79,3647,0.03,0.28,2.57,0.29,2,78,2
21,1,0.34,0.42,8,0.94,9178.49,29.24,78029,1663,0.4,0.18,1.13,0.85,1,73,0
21,1,0.24,0.91,6,0.36,6047.24,9.8,76726.15,2728,0.42,0.63,2.08,0.23,4,99,1
13,0,0.03,0.38,6,0.12,3909.24,84.83,16094.28,3299,0.71,0.33,2.36,0.31,2,2,2
16,0,0.88,0.84,10,0.2,2970.57,79.13,40093.2,2087,0.52,0.2,4.35,1,1,94,1
21,1,0.8,0.77,10,0.41,7540.61,22.56,2630.58,167,0.56,0.06,1.61,0.98,5,92,1
36,0,0.63,0.79,6,0.26,7568.55,48.16,50902.37,891,0.08,0.38,2.24,0.2,4,97,0
25,1,0.17,0.39,6,0.19,4791.23,1.34,52634.62,2525,0.67,0.62,2.68,0.11,5,65,0
22,1,0.89,0.67,10,0.63,9309.86,2.05,31362.06,143,0.27,0.81,0.99,0.88,5,69,2
9,1,0.33,0.16,10,0.49,8975.5,70.29,73480.18,4310,0.31,0.35,4.16,0.84,1,13,2
20,0,0.22,0.92,5,0.87,5407.42,49.95,62379.98,1433,0.14,0.29,0.06,0.76,2,41,0
6,1,0.46,0.7,8,0.58,2257.91,63.27,57027.43,200,0.51,0.24,3.36,0.98,5,87,1
36,0,0.46,0.76,5,0.66,5359.16,64.72,19478.4,2495,0.64,0.75,1.18,0.39,1,80,1
32,1,0.82,0.68,9,0.98,6347.23,12.64,50271.37,2063,0.51,0.84,4.1,0.95,3,33,2
8,1,0.36,0.81,8,0.92,6650.9,32.65,36368.98,3304,0.81,0.95,0.89,0.38,5,25,2
17,1,0.56,0.88,4,0.56,5858.72,92.78,16397.37,2692,0.24,0.65,0.01,0.92,2,90,1
42,1,0.48,0.2,10,0.61,5008.01,6.4,88718.72,3985,0.06,0.34,3.61,0.37,3,8,2
27,0,0.51,0.64,9,0.37,6115.43,8.21,28294.37,4947,0.71,0.08,4.52,0.29,2,34,2
20,1,0.47,0.09,8,0.33,6270.84,23.65,44807.77,577,0.76,0.72,4.04,0.24,2,33,1
6,1,0.4,0.25,4,0.98,6005.57,33.93,89643.55,1317,0.49,0.19,3.78,0.53,4,38,2
17,0,0.93,0.22,8,0.34,2147.88,29.19,32487.53,2321,0.35,0.68,1.5,0.03,2,40,0
21,1,0.6,0.88,4,0.12,6539.85,70.56,91749.06,280,0.01,0.12,0.31,0.95,3,81,2
49,1,0.01,0.15,9,0.02,2208.77,79.8,89442.82,3568,0.3,0.78,3.57,0.87,5,73,0
34,1,0.24,0.9,4,0.36,4843.29,41.01,68773.66,1786,0.33,0.12,4.31,0.77,3,24,0
24,0,0.39,0.63,6,0.68,8793.89,71.34,50042.51,385,0.18,0.37,0.16,0.15,3,3,0
11,1,0.72,0.7,5,0.33,3065.72,63.61,70896.53,191,0.06,0.5,1.3,0.89,3,53,1
22,1,0.55,0.48,7,0.23,1760.97,35.88,34092.86,4299,0.13,0.71,2.86,0.77,5,84,0
41,1,0.87,0.22,7,0.91,5188.78,33.04,67452.95,4236,0.13,0.34,3.41,0.56,1,92,2
27,1,0.95,0.1,9,0.93,6349.9,63.39,6192.3,3219,0,0.15,0.19,0.62,2,28,0
12,1,0.25,0.23,4,0.03,8752.3,52.63,17359.5,860,0.46,0.13,0.09,1,2,66,0
20,0,0.7,0.26,4,0.84,2385.39,64.02,77863.48,1229,0.52,0.5,3.47,0.45,1,41,0
23,1,0.64,0.05,9,0.7,5119.02,32.73,37576.81,2527,0.95,0.95,0.21,0.61,4,85,2
