CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
9,1,0.68,0.72,10,0.2,2105.31,88.67,47880.6,2178,0.76,0.28,4.72,0.67,2,62,1
4,1,0.83,0.16,4,0.89,3250.91,67.62,81891.03,1052,0.88,0.94,1.51,0.18,3,3,1
8,1,0.53,0.24,5,0.57,1120.07,19.37,60232.35,1117,0.79,0.76,2.03,0.26,5,42,0
6,1,0.16,0.09,4,0.08,7850.89,64.27,21968.01,1711,0.1,0.88,4.25,0.22,2,27,2
2,1,0.01,0.04,7,0.76,3647.57,53.13,12023.64,3837,0.05,0.2,0.13,0.18,4,26,1
1,1,0.1,0.05,6,0.87,6905.11,12.44,56785.73,2822,0.95,0.13,0.86,0.72,1,86,2
9,1,0.59,0.47,6,0.25,7848.55,49.24,21648.43,4640,0.36,0.53,4.09,0.83,1,98,2
0,1,0.29,0.91,5,0.01,1318.63,1.31,24266.91,4361,0.72,0.65,4.23,0.78,4,16,2
2,0,0.2,0.25,10,0.53,9346.87,27.47,17366.83,2274,0.6,0.04,3.31,0.15,3,56,1
8,0,0.27,0.01,4,0.38,1555.09,36.89,37310.01,501,0.85,0.15,1.22,0.63,3,79,0
4,1,0.38,0.95,5,0.2,5933.23,31.87,11736.78,767,0.05,0.78,0.42,0.22,1,55,1
2,0,0.79,0.04,6,0.69,8869.82,50.51,39279.58,4094,0.89,0.38,4.76,0.57,5,66,1
9,0,0.31,0.3,7,0.98,2616.3,77.07,17207.43,2714,0.45,0.84,0.35,0.13,5,58,1
5,1,0.81,0.12,7,0.44,5189.25,27.76,64188.52,2337,0.4,0.82,0.97,0.76,3,38,0
2,1,0.2,0.22,9,0.69,8853.23,71.62,64268.02,4178,0.42,0.45,4.34,0.37,3,62,0
0,0,0.41,0.83,10,0.68,5712.34,4.41,10701.0,3016,0.63,0.81,2.24,0.21,5,95,2
7,1,0.62,0.15,5,0.98,1831.23,91.7,15838.38,1050,0.75,0.81,4.22,0.9,2,97,2
7,1,0.91,0.04,5,0.05,3786.49,78.88,96795.25,4526,0.38,0.8,3.28,0.2,3,76,2
4,1,0.39,0.89,7,0.62,8957.16,60.27,64262.32,3098,0.68,0.64,1.03,0.51,2,94,1
4,1,0.69,0.22,10,0.8,9398.12,21.0,47068.95,4145,0.31,0.17,3.31,0.19,2,55,1
5,1,0.77,0.21,9,0.07,5.14,49.8,88754.84,1509,0.67,0.1,0.81,0.03,2,74,1
0,1,0.83,0.18,7,0.06,8592.99,76.56,1841.56,4429,0.33,0.42,3.14,0.67,2,27,0
2,0,0.54,0.52,6,0.13,4775.65,95.64,87925.43,1167,0.52,0.63,2.08,0.36,3,42,0
5,1,0.44,0.12,10,0.71,9066.21,56.72,77034.46,1061,0.75,0.17,2.92,0.23,4,74,0
7,0,0.32,0.49,5,0.63,620.06,84.5,40210.46,2889,0.51,0.05,2.03,0.29,1,19,1
3,1,0.54,0.73,5,0.15,8182.84,1.8,92627.27,2309,0.26,0.96,3.55,0.58,4,42,1
5,1,0.31,0.59,4,0.37,325.09,78.73,68447.27,936,0.65,0.12,4.2,0.11,1,39,0
0,0,0.46,0.79,7,0.64,9315.24,74.6,84665.98,2975,0.04,0.85,1.0,0.34,4,56,0
6,0,0.72,0.53,8,0.02,1118.85,99.58,98069.05,21,0.54,0.33,0.34,0.85,3,45,2
9,1,0.76,0.52,9,0.97,4109.03,77.36,88120.51,1404,0.81,0.31,4.57,0.65,5,69,2
7,0,0.92,0.46,6,0.99,1596.24,49.0,11450.03,2959,0.4,0.37,4.3,0.55,3,85,1
6,1,0.47,0.49,6,0.39,1551.89,5.44,35398.5,3849,0.25,0.14,3.57,0.76,5,74,2
6,0,0.24,0.14,6,0.43,1330.24,50.18,84615.71,1644,0.74,0.12,4.63,0.53,4,98,2
2,0,0.88,0.68,8,0.63,7825.55,89.45,96095.55,112,0.15,0.07,0.16,0.35,3,60,0
1,1,0.55,0.93,6,0.94,7448.16,76.27,94681.86,2453,0.41,0.95,2.33,0.0,3,85,1
0,1,0.97,0.27,7,0.37,301.18,41.75,5149.92,3815,0.33,0.36,2.44,0.78,2,51,0
9,0,0.23,0.52,5,0.44,3311.7,91.37,90030.75,2441,0.43,0.4,2.48,0.62,5,58,0
6,1,0.67,0.36,6,0.81,5029.81,51.04,54756.59,1814,0.1,0.81,1.19,0.04,5,78,1
5,0,0.36,0.69,5,0.39,7879.34,73.66,30957.39,4239,0.69,0.79,1.49,0.47,2,4,2
6,0,0.55,0.81,6,0.98,2688.57,88.66,32357.7,2391,0.84,0.3,0.21,0.66,1,3,2
4,0,0.86,0.73,6,0.34,5587.32,14.41,62723.11,3189,0.37,0.91,3.98,0.44,2,37,1
2,1,0.68,0.74,9,0.94,3930.42,10.55,22184.16,2871,0.38,0.33,4.82,0.29,4,50,0
1,1,0.5,0.02,8,0.08,5249.81,65.41,28690.24,1335,0.87,0.68,4.06,0.7,5,47,1
8,0,0.84,0.15,8,0.02,8939.35,54.01,68429.72,2786,0.13,0.69,1.23,0.24,2,59,2
1,1,0.65,0.43,4,0.46,5212.65,19.62,59626.64,3130,0.11,0.85,0.37,0.46,1,66,1
8,0,0.88,0.55,10,0.53,7098.76,89.37,37040.37,3982,0.82,0.9,2.27,0.36,4,4,1
6,1,0.15,0.88,5,0.69,4572.14,50.75,24089.98,3366,0.17,0.55,1.74,0.37,4,31,0
2,1,0.97,0.45,9,0.85,9955.62,73.22,11580.53,1729,0.92,0.13,0.51,0.66,4,15,0
6,1,1.0,0.47,9,0.07,8542.66,46.8,17277.87,4546,0.07,0.33,4.15,0.03,1,34,1
6,0,0.69,0.51,6,0.99,2135.55,95.31,55178.72,338,0.11,0.04,2.59,0.14,2,64,0
8,1,0.07,0.12,9,0.11,3042.49,76.16,65048.26,4672,0.05,0.62,4.12,0.45,2,31,2
0,1,0.68,0.22,5,0.93,6607.77,78.01,78608.7,3832,0.61,0.92,2.55,0.51,1,11,0
9,0,0.54,0.98,7,0.62,7744.2,63.66,13794.72,4602,0.44,0.6,4.29,0.14,5,80,1
4,0,0.85,0.21,7,0.93,2970.69,42.02,21874.32,1566,0.86,0.13,1.3,0.72,4,79,0
1,1,0.4,0.16,5,0.74,7144.5,92.93,99221.78,2048,0.5,0.8,1.16,0.29,1,42,1
6,0,0.65,0.36,4,0.98,5070.56,45.63,36163.61,4852,0.97,0.26,2.19,0.21,2,75,1
4,0,0.06,0.81,6,0.88,6225.91,80.15,27918.83,117,0.78,0.66,2.11,0.06,2,94,0
0,1,0.01,0.54,9,0.86,7611.76,6.02,80503.64,4067,0.31,0.94,2.68,0.87,4,28,0
0,1,0.8,0.38,4,0.11,7132.46,16.08,29484.67,4601,0.25,0.62,3.17,0.69,1,5,0
4,0,0.95,0.59,6,0.47,4937.1,7.11,87633.11,600,0.06,0.08,0.35,0.37,2,3,2
1,1,0.23,0.71,6,0.3,4232.31,53.17,48323.37,3996,0.94,0.79,1.84,0.66,4,42,0
1,1,0.58,0.27,5,0.2,1840.2,41.58,31818.0,1233,0.4,0.24,3.57,0.44,3,19,2
5,0,0.32,0.1,4,0.96,7718.28,40.02,17469.75,4649,0.46,0.38,0.95,0.95,2,46,1
1,0,0.25,0.74,4,0.81,9767.83,96.01,3344.69,2227,0.99,0.31,4.25,0.32,2,3,1
8,1,0.17,0.16,4,0.05,39.2,67.16,54561.99,4832,0.56,0.42,3.5,0.44,5,9,2
4,0,0.04,0.84,9,0.47,8793.98,13.97,15571.02,271,0.5,0.56,0.69,0.95,2,71,0
8,0,0.06,0.01,9,0.19,5111.68,98.61,60559.27,4227,0.79,0.92,0.13,0.33,1,37,0
7,1,0.31,0.44,8,0.05,2463.45,91.63,81681.75,4111,0.44,0.34,3.8,0.65,2,93,0
3,1,0.38,0.06,6,0.22,827.81,77.2,55638.13,3107,0.82,0.4,1.43,0.41,4,24,2
0,1,0.64,0.19,10,0.96,4683.55,86.82,17607.56,2184,0.64,0.24,3.38,0.09,2,21,2
7,0,0.22,0.49,6,0.14,7610.86,87.47,44559.18,1090,0.13,0.92,4.22,0.72,5,43,2
0,1,0.18,0.79,5,0.88,6848.22,72.21,27945.15,762,0.28,0.09,3.16,0.31,4,44,1
7,0,0.05,0.18,9,0.58,9129.35,84.23,22745.91,4265,0.63,0.38,0.57,0.9,1,90,1
1,1,0.62,0.17,4,0.66,3111.89,54.7,77946.95,1839,0.33,0.97,1.52,0.79,4,3,2
0,1,0.15,0.75,5,0.95,5379.22,6.69,3299.59,281,0.25,0.58,4.02,0.34,1,43,0
0,0,0.91,0.43,5,0.7,4297.78,77.73,93572.1,1140,0.4,0.95,1.58,0.64,4,73,1
2,0,0.79,0.11,9,0.4,5298.83,58.33,38255.34,4466,0.9,0.97,4.12,0.23,4,45,1
6,1,0.51,0.12,8,0.61,2103.8,3.58,65439.27,3748,0.16,0.83,1.22,0.03,3,35,1
6,0,0.85,0.19,7,0.61,5501.56,26.34,93551.84,1310,0.89,0.39,0.65,0.74,3,78,2
4,1,0.74,0.36,7,0.85,1830.02,96.97,29549.66,4745,0.25,0.74,1.51,0.56,2,26,1
3,1,0.04,0.2,5,0.01,4108.96,5.37,81539.42,1513,0.74,0.39,0.54,0.52,3,58,2
9,1,0.41,0.37,7,0.32,753.64,89.69,79973.41,3486,0.16,0.85,4.0,0.21,1,95,0
0,1,0.78,0.87,6,0.92,94.03,98.03,38835.69,2273,0.56,0.18,1.07,0.09,3,7,2
8,1,0.07,0.35,6,0.09,2041.8,4.57,7043.77,3782,0.31,0.34,1.25,0.67,1,95,2
8,0,0.21,0.27,9,0.87,9513.66,26.81,77777.66,3689,0.81,0.2,1.2,0.86,1,75,2
5,0,0.92,0.97,10,0.93,4330.47,16.66,57081.78,2248,0.14,0.07,1.94,0.86,5,67,2
3,1,0.33,0.01,6,0.69,9137.41,41.64,77740.02,4716,0.8,0.7,2.52,0.84,3,51,0
7,1,0.84,0.75,5,0.48,7349.78,96.3,12181.41,1809,0.94,0.39,3.07,0.37,5,45,1
4,0,0.4,0.8,10,0.03,6634.93,37.69,70639.19,1004,0.25,0.27,0.63,0.25,4,52,2
8,0,0.22,0.4,4,0.54,1874.5,36.22,93248.02,3793,0.07,0.85,4.66,0.29,1,30,2
3,1,0.42,0.33,10,0.26,1696.19,47.07,97285.61,3196,0.53,0.5,2.08,0.7,3,12,0
8,0,0.07,0.13,10,0.74,5990.27,59.84,8252.39,4055,0.94,0.91,3.17,0.2,5,32,2
1,0,0.74,0.19,10,0.55,5604.95,31.75,8057.0,2593,0.82,0.24,2.14,0.78,1,5,0
7,1,0.35,0.09,8,0.1,1033.17,92.14,20537.29,4729,0.62,0.2,2.44,0.05,2,46,1
3,0,0.85,0.58,6,0.89,1450.04,72.01,59981.91,1026,0.04,0.21,3.02,0.38,2,43,0
4,1,0.54,0.83,6,0.62,7495.82,67.08,97974.56,3216,0.68,0.17,3.11,0.7,5,57,2
3,0,0.48,0.03,6,0.83,4316.2,2.23,92751.46,364,0.57,0.28,0.89,0.81,1,87,1
6,1,0.87,0.59,4,0.18,918.18,92.91,89906.41,2576,0.74,0.77,2.64,0.7,3,31,2
9,1,0.56,0.19,6,0.75,4619.0,85.75,34489.1,2063,0.18,0.13,4.35,0.27,5,55,1
1,0,0.47,0.86,7,0.63,8310.95,88.87,8697.88,1978,0.98,0.47,2.84,0.31,1,54,0
6,0,0.44,0.06,8,0.82,5159.8,57.26,87080.2,836,0.56,0.79,4.92,0.31,3,27,2
2,1,0.58,0.45,7,0.6,2495.85,8.72,43910.18,2639,0.79,0.02,4.88,0.4,5,8,0
5,0,0.23,0.03,4,0.78,5589.55,29.46,95113.15,2877,0.39,0.11,2.69,0.63,5,11,1
3,1,0.49,0.99,6,0.08,5457.27,87.78,88483.1,562,0.4,0.83,1.45,0.85,4,49,2
0,1,0.06,0.9,4,0.38,48.08,28.24,36900.1,1181,0.25,0.17,1.18,0.29,5,94,0
4,0,0.42,0.44,10,0.43,6469.28,23.15,9163.7,2831,0.06,0.82,3.67,0.78,5,96,2
6,1,0.72,0.63,7,0.75,220.33,26.61,72658.4,4587,0.81,0.17,1.04,0.68,5,29,1
7,1,0.98,0.7,5,0.37,8710.11,86.72,20662.03,2770,0.6,0.23,0.6,0.5,4,91,1
1,1,0.99,0.95,5,0.39,7379.79,43.17,31062.51,2244,0.81,0.79,3.98,0.86,2,2,0
7,0,0.83,0.74,4,0.21,2767.28,85.56,57007.43,4376,0.31,0.37,0.5,0.46,1,21,1
6,1,0.13,0.69,9,0.51,7204.03,20.05,76391.89,1477,0.39,0.23,3.9,0.48,2,21,0
3,1,0.87,0.13,7,0.19,1622.34,65.03,99080.29,3438,0.22,0.35,4.86,0.94,4,41,0
1,0,0.62,0.64,5,0.65,1344.74,88.08,79581.83,3194,0.15,0.4,0.91,0.35,2,77,0
2,1,0.53,0.96,4,0.7,1312.98,68.4,22979.19,3864,0.6,0.53,1.28,0.32,4,93,1
4,1,0.2,0.2,4,0.1,3376.77,38.93,8310.32,2761,0.92,0.37,2.17,0.99,1,41,2
2,0,0.12,0.05,5,0.12,2791.19,56.71,73905.49,3766,0.5,0.06,1.08,0.37,4,88,2
0,1,0.09,0.76,9,0.87,8497.6,40.51,54409.79,176,0.37,0.72,1.18,0.82,3,95,0
6,0,0.45,0.86,4,0.21,4474.39,72.14,30442.51,805,0.12,0.97,4.46,0.19,2,31,1
4,1,0.42,0.15,8,0.91,4670.63,10.78,81357.9,4657,0.77,0.01,3.22,0.18,1,80,0
8,0,0.49,0.97,7,0.64,9157.72,52.45,37228.47,2463,0.11,0.14,2.88,0.51,5,28,2
2,0,0.11,0.58,7,0.53,7429.18,98.34,10567.86,1745,0.08,0.23,3.75,0.64,1,58,1
9,0,0.71,0.5,8,0.61,4280.79,10.24,73287.33,4937,0.58,0.64,0.73,0.27,4,67,0
2,1,0.38,0.93,10,0.92,6259.0,6.51,62228.5,4589,0.4,0.65,0.47,0.21,2,26,2
3,0,0.8,0.33,4,0.38,1593.62,94.17,32994.16,1231,0.71,1.0,1.34,0.0,2,63,1
1,0,0.45,0.07,6,0.67,4450.17,2.26,95675.81,759,0.45,0.98,4.79,0.14,1,34,0
5,0,0.39,0.48,10,0.85,7947.64,11.39,17485.55,340,0.22,0.76,2.31,0.32,3,3,2
7,0,0.12,0.02,10,0.17,3475.57,20.5,6356.66,2467,0.72,1.0,3.79,0.64,1,41,2
8,1,0.37,0.62,7,0.34,3854.14,11.04,2939.48,3320,0.27,0.23,1.03,1.0,2,97,1
2,0,0.55,0.85,6,0.76,596.9,49.82,65114.65,1444,0.31,0.53,2.77,0.58,3,81,0
3,1,0.0,0.25,5,0.98,7264.61,37.37,14016.31,3291,0.4,0.38,2.45,0.14,3,62,2
9,0,0.23,0.62,9,0.88,132.98,94.26,96370.07,3819,0.03,0.18,2.65,0.21,5,68,1
2,1,0.26,0.47,7,0.62,3122.88,47.61,11483.67,3934,0.68,0.85,0.94,0.32,4,96,2
1,1,0.95,0.8,9,0.98,3906.35,75.99,52372.82,652,0.51,0.67,0.63,0.99,3,79,0
3,0,0.03,0.45,5,0.88,6402.01,92.86,35459.91,3965,0.45,0.81,2.65,0.17,5,40,0
2,1,0.36,0.05,6,0.08,8202.81,4.49,3529.33,4631,0.18,0.89,1.14,0.85,3,58,0
7,0,0.95,0.78,10,0.6,8820.47,11.03,12824.28,901,0.98,0.88,2.09,0.1,2,11,1
0,0,0.96,0.81,6,0.64,7830.06,77.66,79326.96,1294,0.78,0.17,2.7,0.34,1,4,0
1,0,0.47,0.52,7,0.55,9704.75,71.85,12861.52,2103,0.84,0.29,3.52,0.61,5,91,2
4,1,0.95,0.55,4,0.18,9699.33,92.08,40398.79,1015,0.33,0.91,1.96,0.12,1,53,2
9,0,0.26,0.51,8,0.51,7573.9,82.65,41860.94,2542,0.29,0.76,0.34,0.03,3,15,2
6,0,0.06,0.05,8,0.47,6966.1,10.86,25956.37,2569,0.26,0.07,0.63,0.76,2,11,2
4,0,0.43,0.47,7,0.34,6790.05,54.76,55137.99,2764,0.46,0.87,2.86,0.7,2,45,2
8,0,0.65,0.78,4,0.15,949.11,71.11,77106.46,2997,0.11,0.05,0.08,0.21,1,95,0
4,1,0.88,0.23,9,0.27,6692.28,58.24,96662.37,4397,0.33,0.72,1.38,0.62,1,62,2
4,0,0.95,0.93,9,0.78,5335.89,14.61,78607.95,2129,0.99,0.53,3.39,0.2,5,80,1
6,1,0.23,0.89,10,0.15,4745.77,65.3,8875.09,654,0.26,0.39,1.51,0.15,1,39,2
6,1,0.9,0.65,10,0.87,160.98,56.28,13382.83,3804,0.82,0.15,2.42,0.46,5,53,2
9,0,0.29,0.18,5,0.39,8370.45,74.25,20304.71,2944,0.27,0.33,2.13,0.09,1,49,2
9,1,0.92,0.1,8,0.57,7193.69,57.33,22996.01,2178,0.14,0.88,3.5,0.85,3,79,1
1,1,0.1,0.32,7,0.65,5518.1,58.0,30647.91,769,0.76,0.02,2.7,0.39,4,0,2
6,0,0.29,0.4,8,0.53,4756.4,89.37,1647.04,3952,0.34,0.71,0.98,0.44,5,73,1
1,0,0.81,0.26,4,0.82,6444.71,5.63,8482.58,4849,0.74,0.15,0.66,0.56,5,1,1
6,1,0.78,0.65,4,0.11,7704.44,32.99,23785.97,4374,0.57,0.35,3.57,0.06,2,84,2
4,1,0.82,0.49,4,0.67,1152.34,75.2,21833.33,932,0.8,0.2,3.91,0.66,5,14,2
8,0,0.06,0.41,10,0.14,9953.64,96.14,10686.27,1557,0.34,0.1,2.51,0.65,2,61,0
0,1,0.07,0.68,8,0.54,2367.86,64.94,43266.55,3769,0.27,0.3,3.45,0.28,4,54,2
7,0,1.0,0.52,4,0.09,2798.48,36.15,3722.51,2891,0.77,0.6,4.46,0.36,3,67,0
7,1,0.13,0.43,5,0.72,2564.53,49.67,79940.65,1941,0.66,0.43,4.02,0.61,3,2,1
3,0,0.11,0.93,7,0.36,8974.07,21.96,14432.94,1069,0.17,0.39,1.46,0.36,2,61,2
3,0,0.24,0.93,6,0.3,3618.18,7.81,67683.11,2271,0.13,0.41,4.71,0.41,2,58,0
1,0,0.13,0.55,4,0.79,5758.19,6.84,3221.5,212,0.07,0.64,0.08,0.88,1,38,1
9,1,0.25,0.21,9,0.6,4746.18,23.61,43557.48,2432,0.28,0.61,0.01,0.77,2,96,1
1,0,0.57,0.49,6,0.64,1731.5,47.38,61259.51,4884,0.94,0.39,2.33,0.9,4,90,0
5,1,0.84,0.65,4,0.85,3632.95,70.85,69541.0,4166,0.38,0.47,3.17,0.83,2,71,1
3,0,0.97,0.16,5,0.02,5962.77,63.92,67592.97,3006,0.04,0.63,4.84,0.82,5,57,0
9,1,0.07,0.41,8,0.31,2915.59,83.61,93504.45,172,0.22,0.57,1.19,0.79,2,92,0
3,0,0.36,0.49,5,0.2,6467.27,82.91,91479.58,890,0.68,0.65,3.82,0.13,2,43,2
8,1,0.07,0.15,4,0.39,1689.64,94.0,9732.37,4890,0.7,0.04,0.82,0.92,2,62,1
1,0,0.51,0.79,4,0.26,4636.36,73.51,72936.28,793,0.54,0.86,4.17,0.23,4,73,1
7,0,0.29,0.19,5,0.19,7570.58,34.56,71474.54,4734,0.42,0.97,2.78,0.71,1,47,0
3,1,0.47,0.8,6,0.19,6189.53,42.97,23320.7,2360,0.5,0.38,1.96,0.53,4,29,1
1,1,0.75,0.45,4,0.79,5460.28,89.09,38981.17,4630,0.76,0.65,2.82,0.15,1,33,1
2,0,0.41,0.17,7,0.18,9803.88,57.55,58080.64,4337,0.59,0.1,1.63,0.58,3,42,0
6,1,0.74,0.13,9,0.47,1321.1,27.47,52925.82,3414,0.26,0.23,3.33,0.24,3,16,2
3,0,0.13,0.4,6,0.76,6310.23,96.69,68501.04,4536,0.33,0.2,3.55,0.35,5,45,2
5,1,0.9,0.25,8,0.22,5981.74,71.07,82074.13,4115,0.49,0.97,2.73,0.56,1,29,2
6,0,0.59,0.88,7,0.51,6992.08,54.02,83491.7,757,0.81,0.87,4.46,0.36,3,54,1
3,1,0.77,0.99,10,0.78,9969.58,10.06,10752.02,3954,0.43,0.76,4.02,0.11,4,91,1
1,1,0.88,0.69,4,0.71,2452.07,74.27,15972.33,3012,0.55,0.98,2.16,0.9,4,21,0
3,0,0.88,0.35,10,0.02,1292.85,56.35,70475.81,3289,0.68,0.6,4.79,0.48,3,84,2
2,0,0.49,0.67,7,0.25,9297.61,15.34,6821.67,4439,0.71,0.98,0.52,0.94,2,12,0
3,0,0.26,0.66,9,0.13,362.72,80.12,32059.84,2975,0.4,0.24,4.95,0.47,2,25,0
7,1,0.68,0.25,10,0.26,5479.05,75.83,25297.24,1419,0.63,0.09,0.49,0.88,4,74,0
9,0,0.12,0.57,4,0.14,1596.96,2.39,99103.42,4646,0.27,0.8,2.2,0.29,2,23,0
6,0,0.01,0.7,6,0.61,70.13,83.66,96364.87,3356,0.52,0.78,3.27,0.43,3,15,2
3,0,0.54,0.93,5,0.2,2317.8,91.77,15168.49,4729,0.21,0.52,3.76,0.19,4,54,2
2,1,0.61,0.14,4,0.48,8858.96,25.35,46862.84,488,0.0,0.51,0.35,0.54,5,4,0
4,0,0.94,0.47,4,0.3,5241.62,0.48,34463.58,3385,0.72,0.13,3.28,0.44,3,1,1
0,0,0.03,0.99,4,0.0,4572.5,97.87,20413.18,1841,0.51,0.43,4.34,0.88,1,98,0
1,1,0.28,0.56,7,0.55,1729.99,92.79,13509.39,2966,0.13,0.51,3.2,0.22,1,91,0
4,1,0.15,0.29,8,0.09,3521.09,58.67,66249.7,4636,0.81,0.05,1.34,0.97,4,95,2
5,0,0.43,0.62,7,0.72,9051.58,6.44,23538.34,1040,0.33,0.03,4.99,0.64,5,43,0
1,0,0.31,0.06,10,0.59,8823.5,54.18,52796.76,273,0.21,0.28,2.16,0.11,5,22,0
0,0,0.59,0.03,9,0.13,3414.72,94.71,43772.57,875,0.98,0.34,1.81,0.38,1,90,1
6,0,0.53,0.77,5,0.97,2240.22,82.2,28734.84,3591,0.7,0.31,2.83,0.98,1,98,2
6,0,0.98,0.72,6,0.06,5470.21,38.88,67750.65,3358,0.87,0.75,2.51,0.11,5,23,2
3,0,0.45,0.89,4,0.59,7909.41,88.72,66183.83,3488,0.02,0.6,4.77,0.7,1,13,0
4,0,0.74,0.93,7,0.56,5828.23,88.08,96888.97,741,0.58,0.67,0.16,0.28,1,82,2
8,0,0.28,0.58,4,0.29,5769.56,45.23,80462.5,3387,0.46,0.25,4.22,0.47,4,57,2
3,0,0.21,0.47,8,0.29,4756.26,54.02,84884.8,3535,0.2,0.26,4.25,0.85,4,82,0
2,1,0.62,0.05,6,0.78,77.82,38.4,57214.22,1918,0.58,0.06,0.31,0.05,5,1,0
6,1,0.5,0.5,10,0.56,2424.72,70.3,42690.08,1822,0.52,0.55,1.64,0.1,3,75,1
5,0,0.74,0.26,4,0.67,3318.94,84.53,48495.54,217,0.6,0.36,0.64,0.23,3,90,0
9,0,0.37,0.04,10,0.37,8286.49,62.99,67237.91,629,0.83,0.04,3.01,0.41,2,84,1
1,0,0.09,0.9,4,0.27,6919.07,78.43,7318.66,1196,0.43,0.39,4.02,0.06,3,18,2
5,0,0.73,0.31,8,0.78,4648.86,26.1,73591.52,3151,0.04,0.01,4.06,0.78,3,48,1
3,0,0.52,0.18,4,0.7,9083.88,15.17,57582.0,4182,0.31,0.49,3.57,0.5,5,32,0
2,0,0.12,0.56,10,0.13,6878.64,76.95,88047.48,904,0.51,0.08,1.59,0.13,3,47,0
3,0,0.83,0.69,10,0.62,2015.91,22.74,7960.03,2527,0.29,0.17,1.07,0.51,1,2,0
1,1,0.64,0.4,4,0.53,6870.22,70.99,36521.39,3886,0.42,0.79,4.88,0.43,5,34,0
9,0,0.19,0.99,6,0.43,4972.89,51.68,48553.06,310,0.5,0.03,2.99,0.91,5,30,1
5,1,0.22,0.11,6,0.19,9457.21,93.57,14251.9,2821,0.72,0.6,4.3,0.99,4,8,2
3,1,0.95,0.17,10,0.06,9957.23,44.98,19121.77,978,0.39,0.54,1.37,0.8,5,27,2
6,1,0.87,0.16,7,0.45,991.57,87.15,72459.75,3567,0.8,0.05,3.58,0.18,5,29,1
3,1,0.95,0.4,4,0.94,4609.23,55.65,25311.72,2560,0.72,0.33,2.55,0.31,1,79,0
7,0,0.04,0.65,10,0.6,2970.04,79.22,97653.7,564,0.08,0.37,2.91,0.06,4,9,1
8,1,0.86,0.44,4,0.1,5066.79,76.14,7236.35,1290,0.08,0.63,0.8,0.19,4,15,0
0,0,0.19,0.8,4,0.55,8291.1,79.98,62253.37,1389,0.23,0.04,2.45,0.8,1,10,0
8,1,0.32,0.96,10,0.29,6855.06,39.0,37169.69,4928,0.37,0.52,2.79,0.54,1,18,1
1,0,0.71,0.65,4,0.62,1175.53,56.96,45599.2,3262,0.35,0.98,1.81,0.91,1,53,0
0,1,0.36,0.17,9,0.56,4374.41,47.76,87212.49,1897,0.95,0.56,3.15,0.84,1,99,0
7,1,0.6,0.95,4,0.47,1959.47,85.19,99054.59,3060,0.46,0.71,0.55,0.8,2,42,0
3,1,0.08,0.52,6,0.05,577.49,5.78,69831.5,3270,0.16,0.47,2.77,0.97,4,68,0
8,1,0.35,0.97,6,0.75,8465.29,48.06,45271.98,2683,0.01,0.86,2.84,0.17,4,3,1
4,1,0.61,0.46,10,0.88,9967.37,22.88,52610.71,2264,0.62,0.65,1.53,0.74,5,5,0
5,1,0.11,0.68,4,0.61,6372.98,34.1,24397.46,4520,0.89,0.18,2.26,0.9,5,92,1
8,1,0.55,0.37,10,0.71,7900.08,67.24,13572.35,2292,0.87,0.49,0.85,0.61,5,38,2
3,0,0.85,0.49,8,0.01,2844.8,81.72,57932.01,894,0.32,0.84,2.61,0.99,5,99,2
9,1,0.17,0.62,9,0.21,835.25,22.49,81472.46,4256,0.13,0.22,0.34,0.51,3,47,0
3,1,0.11,0.34,6,0.42,3609.7,66.73,54401.64,2696,0.24,0.6,3.94,0.62,5,6,1
1,0,0.95,0.78,5,0.86,9630.54,52.37,64300.05,3811,0.85,0.29,1.01,0.55,2,86,1
2,0,0.36,0.75,8,0.65,3950.46,41.69,2203.26,2796,0.83,0.74,1.66,0.0,2,79,1
4,0,0.86,0.41,5,0.3,6115.04,1.85,25956.56,573,0.63,0.15,3.23,0.42,5,74,1
1,0,0.53,0.69,5,0.52,9062.8,23.36,41003.54,1811,0.34,0.84,1.31,0.75,3,52,1
3,1,0.81,0.57,10,0.8,5981.82,99.79,99005.94,1343,0.56,0.52,3.83,0.05,2,96,0
4,0,0.02,0.8,9,0.6,1355.64,22.71,92078.56,3428,0.35,0.6,2.34,0.15,4,89,2
6,1,0.69,0.3,6,0.11,382.91,26.57,68695.38,3417,0.84,0.91,2.2,0.23,3,43,2
1,1,0.09,0.25,6,0.26,1624.75,41.76,20445.75,2511,0.82,0.47,3.32,0.08,1,48,2
5,1,1.0,0.78,5,0.61,9462.11,20.91,12804.68,4852,0.73,0.66,0.62,1.0,5,72,0
5,0,0.67,0.53,5,0.7,4822.1,40.41,53535.71,4303,0.19,0.43,2.57,0.06,1,31,1
3,1,0.59,0.3,10,0.95,6955.51,80.07,55104.28,988,0.05,0.11,0.9,0.14,3,48,2
9,1,0.14,0.26,10,0.74,5520.64,13.43,91049.83,3363,0.49,0.87,1.42,0.68,1,76,0
0,0,0.03,0.39,8,0.85,1020.56,55.68,41376.04,1563,0.05,0.08,1.97,0.84,5,97,2
2,0,0.33,0.26,9,0.76,9602.39,79.86,57379.52,1752,0.67,0.87,2.95,0.35,5,98,2
4,1,0.55,0.03,10,0.54,8225.09,54.99,45923.85,1831,0.11,0.39,4.13,0.52,2,77,0
